SoC(%),Voltage(V)
98.5364946754779,4.126707421875
98.53124930737502,4.126624609375
98.52600394604615,4.126528125
98.52075857055344,4.12640859375
98.5155131950607,4.126322265625
98.51026781279397,4.126203125
98.50502241513172,4.12613203125
98.4997769928367,4.1259859375
98.49453157177331,4.1258921875
98.48928613346693,4.125838671875
98.48404069454477,4.125691015625
98.47879524700113,4.125637890625
98.47354979329927,4.1255265625
98.46830434698725,4.12545234375
98.4630588994436,4.1253421875
98.45781346052142,4.125230859375
98.45256802714162,4.125165625
98.44732259745676,4.125068359375
98.44207716777188,4.124973828125
98.43683173808702,4.124853515625
98.431586322566,4.1247578125
98.42634089164946,4.124666796875
98.42109543917927,4.12456171875
98.41584998424577,4.124477734375
98.41060451822752,4.124341015625
98.40535904974598,4.124280078125
98.400113572643,4.12415390625
98.39486810046654,4.124051171875
98.38962263321665,4.123990625
98.38437717274077,4.123891015625
98.37913173012367,4.1237921875
98.37388629797552,4.12370390625
98.36864087999123,4.12358125
98.36339547001258,4.12349609375
98.35815005880232,4.12337265625
98.35290465744515,4.12328046875
98.34765926470948,4.123197265625
98.34241386581559,4.123077734375
98.33716845152621,4.122999609375
98.3319230144515,4.12292578125
98.32667756444458,4.122803515625
98.32143208487828,4.122733203125
98.3161865806792,4.122615234375
98.3109410635479,4.12253828125
98.30569553163691,4.122396875
98.30044997509313,4.122333203125
98.29520439637983,4.1222296875
98.2899588010394,4.12216796875
98.28471320569896,4.122065625
98.2794676091269,4.122005078125
98.27422199100113,4.121934375
98.26897636733298,4.121781640625
98.26373074489648,4.12173828125
98.25848512615487,4.121644140625
98.25323952096132,4.12156171875
98.24799392192597,4.121473828125
98.2427483382861,4.121378515625
98.23750275095134,4.121265234375
98.23225717346969,4.121165234375
98.22701159475639,4.1210734375
98.22176602774366,4.12099140625
98.21652045826767,4.1208890625
98.21127489926062,4.120791015625
98.20602934025356,4.120687109375
98.20078378863634,4.1206140625
98.19553826165192,4.120558203125
98.19029274205732,4.1204453125
98.18504719536666,4.120340234375
98.1798016234274,4.1202875
98.17455603116606,4.120166015625
98.16931046600081,4.120134375
98.16406495010112,4.119982421875
98.1588194816196,4.119848828125
98.15357405809293,4.11973515625
98.1483286357979,4.11963046875
98.14308319441244,4.11959296875
98.13783774317386,4.119514453125
98.13259228146637,4.1194390625
98.12734683022778,4.119303515625
98.12210137652593,4.11923125
98.11685593514048,4.119117578125
98.11161049806577,4.119055078125
98.10636497231299,4.118990234375
